86.890	87.084	86.826	86.868	08.09.2021 03
86.791	87.110	86.773	86.906	07.09.2021 23
86.832	86.836	86.733	86.792	07.09.2021 19
86.889	86.946	86.778	86.827	07.09.2021 15
86.932	87.003	86.867	86.888	07.09.2021 11
86.708	86.938	86.601	86.931	07.09.2021 07
86.669	86.743	86.658	86.708	07.09.2021 03
86.672	86.729	86.607	86.670	06.09.2021 23
86.678	86.697	86.646	86.676	06.09.2021 19
86.509	86.689	86.509	86.684	06.09.2021 15
86.574	86.626	86.461	86.509	06.09.2021 11
86.427	86.672	86.427	86.576	06.09.2021 07
86.532	86.541	86.408	86.427	06.09.2021 03
86.511	86.557	86.423	86.532	05.09.2021 23
86.415	86.495	86.379	86.388	03.09.2021 19
86.450	86.508	86.325	86.417	03.09.2021 15
86.529	86.540	86.356	86.450	03.09.2021 11
86.700	86.700	86.500	86.530	03.09.2021 07
86.687	87.258	86.565	86.704	03.09.2021 03
86.542	86.737	86.534	86.680	02.09.2021 23
86.361	86.599	86.358	86.542	02.09.2021 19
86.208	86.396	86.156	86.366	02.09.2021 15
86.266	86.297	86.160	86.207	02.09.2021 11
86.450	86.471	86.262	86.266	02.09.2021 07
86.428	86.498	86.428	86.448	02.09.2021 03
86.406	86.461	86.377	86.427	01.09.2021 23
86.405	86.455	86.299	86.407	01.09.2021 19
86.319	86.558	86.311	86.405	01.09.2021 15
86.449	86.490	86.307	86.317	01.09.2021 11
86.688	86.688	86.319	86.450	01.09.2021 07
86.563	86.788	86.556	86.703	01.09.2021 03
86.477	86.762	86.461	86.562	31.08.2021 23
86.440	86.571	86.413	86.479	31.08.2021 19
86.755	86.824	86.413	86.444	31.08.2021 15
86.653	86.819	86.592	86.755	31.08.2021 11
86.784	86.873	86.624	86.654	31.08.2021 07
86.634	86.790	86.616	86.786	31.08.2021 03
86.752	86.773	86.573	86.635	30.08.2021 23
86.667	86.791	86.638	86.752	30.08.2021 19
86.792	86.860	86.594	86.659	30.08.2021 15
86.812	86.900	86.745	86.792	30.08.2021 11
86.801	86.926	86.732	86.814	30.08.2021 07
86.627	86.791	86.507	86.791	30.08.2021 03
86.646	86.851	86.556	86.627	29.08.2021 23
86.788	86.854	86.757	86.787	27.08.2021 19
87.154	87.190	86.704	86.764	27.08.2021 15
87.003	87.167	86.910	87.153	27.08.2021 11
87.292	87.327	86.914	87.001	27.08.2021 07
87.334	87.361	87.255	87.287	27.08.2021 03
87.282	87.367	87.235	87.333	26.08.2021 23
87.297	87.298	87.190	87.282	26.08.2021 19
87.063	87.530	87.036	87.312	26.08.2021 15
87.047	87.190	86.959	87.063	26.08.2021 11
86.969	87.226	86.957	87.047	26.08.2021 07
86.886	87.003	86.878	86.971	26.08.2021 03
87.042	87.084	86.871	86.890	25.08.2021 23
87.035	87.084	86.979	87.043	25.08.2021 19
86.614	87.059	86.561	87.033	25.08.2021 15
86.576	86.688	86.534	86.611	25.08.2021 11
86.706	86.727	86.509	86.575	25.08.2021 07
86.730	86.759	86.631	86.708	25.08.2021 03
86.737	86.825	86.662	86.731	24.08.2021 23
86.659	86.739	86.606	86.738	24.08.2021 19
86.755	86.865	86.627	86.663	24.08.2021 15
86.795	86.848	86.690	86.754	24.08.2021 11
