1.32255	1.32345	1.32090	1.32335	07.12.2021 17
1.32530	1.32575	1.32190	1.32260	07.12.2021 16
1.32515	1.32540	1.32390	1.32530	07.12.2021 15
1.32545	1.32605	1.32440	1.32510	07.12.2021 14
1.32600	1.32675	1.32460	1.32550	07.12.2021 13
1.32605	1.32680	1.32460	1.32605	07.12.2021 12
1.32815	1.32865	1.32620	1.32620	07.12.2021 11
1.32815	1.32825	1.32700	1.32815	07.12.2021 10
1.32845	1.32870	1.32765	1.32810	07.12.2021 09
1.32810	1.32875	1.32785	1.32845	07.12.2021 08
1.32840	1.32885	1.32805	1.32815	07.12.2021 07
1.32770	1.32835	1.32760	1.32835	07.12.2021 06
1.32655	1.32775	1.32640	1.32775	07.12.2021 05
1.32630	1.32660	1.32610	1.32650	07.12.2021 04
1.32625	1.32625	1.32570	1.32580	07.12.2021 03
1.32595	1.32620	1.32580	1.32615	07.12.2021 02
1.32635	1.32645	1.32545	1.32595	07.12.2021 01
1.32570	1.32640	1.32550	1.32630	07.12.2021 00
1.32570	1.32615	1.32530	1.32560	06.12.2021 23
1.32620	1.32665	1.32570	1.32570	06.12.2021 22
1.32530	1.32615	1.32470	1.32615	06.12.2021 21
1.32510	1.32565	1.32490	1.32535	06.12.2021 20
1.32350	1.32585	1.32330	1.32510	06.12.2021 19
1.32445	1.32535	1.32300	1.32355	06.12.2021 18
1.32650	1.32685	1.32405	1.32450	06.12.2021 17
1.32700	1.32705	1.32510	1.32655	06.12.2021 16
1.32785	1.32855	1.32685	1.32695	06.12.2021 15
1.32610	1.32825	1.32590	1.32780	06.12.2021 14
1.32590	1.32615	1.32490	1.32615	06.12.2021 13
1.32595	1.32655	1.32510	1.32585	06.12.2021 12
1.32305	1.32610	1.32300	1.32535	06.12.2021 11
1.32225	1.32345	1.32220	1.32320	06.12.2021 10
1.32305	1.32335	1.32230	1.32240	06.12.2021 09
1.32320	1.32345	1.32290	1.32300	06.12.2021 08
1.32355	1.32360	1.32320	1.32320	06.12.2021 07
1.32340	1.32365	1.32330	1.32350	06.12.2021 06
1.32380	1.32395	1.32320	1.32345	06.12.2021 05
1.32325	1.32395	1.32290	1.32385	06.12.2021 04
1.32340	1.32355	1.32270	1.32320	06.12.2021 03
1.32425	1.32430	1.32330	1.32345	06.12.2021 02
1.32195	1.32530	1.32180	1.32445	06.12.2021 01
1.32353	1.32353	1.32180	1.32200	06.12.2021 00
1.32290	1.32390	1.32270	1.32390	03.12.2021 23
1.32490	1.32505	1.32295	1.32295	03.12.2021 22
1.32360	1.32520	1.32310	1.32485	03.12.2021 21
1.32225	1.32415	1.32220	1.32355	03.12.2021 20
1.32195	1.32365	1.32130	1.32325	03.12.2021 19
1.32455	1.32465	1.32090	1.32190	03.12.2021 18
1.32840	1.32840	1.32420	1.32500	03.12.2021 17
1.32710	1.33095	1.32640	1.32845	03.12.2021 16
1.32725	1.32785	1.32570	1.32715	03.12.2021 15
1.32805	1.32825	1.32540	1.32730	03.12.2021 14
1.32850	1.32865	1.32740	1.32810	03.12.2021 13
1.32735	1.32885	1.32680	1.32855	03.12.2021 12
1.32770	1.32805	1.32680	1.32745	03.12.2021 11
1.32805	1.32815	1.32690	1.32770	03.12.2021 10
1.32955	1.32975	1.32800	1.32800	03.12.2021 09
1.32890	1.32980	1.32880	1.32950	03.12.2021 08
1.32850	1.32905	1.32850	1.32885	03.12.2021 07
1.32835	1.32885	1.32830	1.32855	03.12.2021 06
1.32915	1.32915	1.32840	1.32840	03.12.2021 05
1.32935	1.32935	1.32840	1.32910	03.12.2021 04
1.32995	1.33000	1.32930	1.32930	03.12.2021 03
1.33015	1.33025	1.32935	1.32990	03.12.2021 02
1.33030	1.33055	1.32975	1.33020	03.12.2021 01
1.32985	1.33050	1.32975	1.33040	03.12.2021 00
1.32970	1.33045	1.32960	1.32990	02.12.2021 23
1.32935	1.33025	1.32925	1.32975	02.12.2021 22
1.33005	1.33005	1.32890	1.32930	02.12.2021 21
1.33185	1.33185	1.32990	1.33010	02.12.2021 20
1.33065	1.33195	1.33020	1.33080	02.12.2021 19
1.33160	1.33215	1.32990	1.33070	02.12.2021 18
1.33110	1.33170	1.33055	1.33160	02.12.2021 17
1.33295	1.33325	1.33110	1.33120	02.12.2021 16
1.33285	1.33305	1.33160	1.33300	02.12.2021 15
1.33150	1.33325	1.33150	1.33280	02.12.2021 14
1.33215	1.33245	1.33070	1.33155	02.12.2021 13
1.33065	1.33210	1.33010	1.33210	02.12.2021 12
1.32830	1.33085	1.32800	1.33070	02.12.2021 11
1.32910	1.32975	1.32760	1.32825	02.12.2021 10
1.32885	1.32930	1.32850	1.32925	02.12.2021 09
1.32880	1.32885	1.32860	1.32880	02.12.2021 08
1.32970	1.32985	1.32870	1.32875	02.12.2021 07
1.33020	1.33025	1.32960	1.32965	02.12.2021 06
1.32930	1.33050	1.32930	1.33025	02.12.2021 05
1.32745	1.32935	1.32745	1.32935	02.12.2021 04
1.32775	1.32785	1.32710	1.32740	02.12.2021 03
1.32750	1.32815	1.32745	1.32770	02.12.2021 02
1.32765	1.32815	1.32720	1.32755	02.12.2021 01
1.32640	1.32780	1.32630	1.32780	02.12.2021 00
1.32790	1.32815	1.32610	1.32630	01.12.2021 23
1.32930	1.32935	1.32780	1.32780	01.12.2021 22
1.33025	1.33060	1.32810	1.32935	01.12.2021 21
1.33050	1.33160	1.33020	1.33020	01.12.2021 20
1.33130	1.33235	1.33050	1.33080	01.12.2021 19
1.33415	1.33505	1.33070	1.33120	01.12.2021 18
1.33430	1.33455	1.33320	1.33410	01.12.2021 17
